event,timestamp,snssais,sliceLoadLevel,numOfUes,numOfUesReg
SLICE LOAD LEVEL,2024-05-10 10:05:00,SLICE-1,8.925260856045801,0,500
SLICE LOAD LEVEL,2024-05-10 10:10:00,SLICE-1,11.238328950900732,81,500
SLICE LOAD LEVEL,2024-05-10 10:15:00,SLICE-1,12.949400194856226,290,500
SLICE LOAD LEVEL,2024-05-10 10:20:00,SLICE-1,11.26401428258863,284,500
SLICE LOAD LEVEL,2024-05-10 10:25:00,SLICE-1,15.522320957738746,420,500
SLICE LOAD LEVEL,2024-05-10 10:30:00,SLICE-1,16.400092870238225,457,500
SLICE LOAD LEVEL,2024-05-10 10:35:00,SLICE-1,9.608042435969718,400,500
SLICE LOAD LEVEL,2024-05-10 10:40:00,SLICE-1,15.881424767277803,338,500
SLICE LOAD LEVEL,2024-05-10 10:45:00,SLICE-1,11.494864108071038,147,500
SLICE LOAD LEVEL,2024-05-10 10:50:00,SLICE-1,8.244331895513719,138,500
SLICE LOAD LEVEL,2024-05-10 10:55:00,SLICE-1,9.793431842420503,38,500
SLICE LOAD LEVEL,2024-05-10 11:00:00,SLICE-1,4.372933462317056,0,500
SLICE LOAD LEVEL,2024-05-10 11:05:00,SLICE-1,10.400310467375228,0,500
SLICE LOAD LEVEL,2024-05-10 11:10:00,SLICE-1,9.611015628081734,0,500
SLICE LOAD LEVEL,2024-05-10 11:15:00,SLICE-1,6.92465828454765,86,500
SLICE LOAD LEVEL,2024-05-10 11:20:00,SLICE-1,6.456620692249816,114,500
SLICE LOAD LEVEL,2024-05-10 11:25:00,SLICE-1,9.301850810044304,87,500
SLICE LOAD LEVEL,2024-05-10 11:30:00,SLICE-1,12.3421838629476,154,500
SLICE LOAD LEVEL,2024-05-10 11:35:00,SLICE-1,7.039412761723623,141,500
SLICE LOAD LEVEL,2024-05-10 11:40:00,SLICE-1,10.455938553574944,0,500
SLICE LOAD LEVEL,2024-05-10 11:45:00,SLICE-1,9.233685625139774,32,500
SLICE LOAD LEVEL,2024-05-10 11:50:00,SLICE-1,8.968814544423104,0,500
SLICE LOAD LEVEL,2024-05-10 11:55:00,SLICE-1,6.532434621321143,0,500
SLICE LOAD LEVEL,2024-05-10 12:00:00,SLICE-1,9.115653071519148,0,500
SLICE LOAD LEVEL,2024-05-10 12:05:00,SLICE-1,11.45407120065537,72,500
SLICE LOAD LEVEL,2024-05-10 12:10:00,SLICE-1,10.62934561445388,119,500
SLICE LOAD LEVEL,2024-05-10 12:15:00,SLICE-1,12.536702432661901,264,500
SLICE LOAD LEVEL,2024-05-10 12:20:00,SLICE-1,12.208770014562244,341,500
SLICE LOAD LEVEL,2024-05-10 12:25:00,SLICE-1,11.859705923162736,363,500
SLICE LOAD LEVEL,2024-05-10 12:30:00,SLICE-1,11.24738138717714,425,500
SLICE LOAD LEVEL,2024-05-10 12:35:00,SLICE-1,9.947183839265623,437,500
SLICE LOAD LEVEL,2024-05-10 12:40:00,SLICE-1,14.43765062913921,366,500
SLICE LOAD LEVEL,2024-05-10 12:45:00,SLICE-1,11.42956991654399,135,500
SLICE LOAD LEVEL,2024-05-10 12:50:00,SLICE-1,4.122166855808559,72,500
SLICE LOAD LEVEL,2024-05-10 12:55:00,SLICE-1,10.25400836606703,37,500
SLICE LOAD LEVEL,2024-05-10 13:00:00,SLICE-1,11.1551802358052,0,500
SLICE LOAD LEVEL,2024-05-10 13:05:00,SLICE-1,8.805608495321529,0,500
SLICE LOAD LEVEL,2024-05-10 13:10:00,SLICE-1,8.327729239936978,0,500
SLICE LOAD LEVEL,2024-05-10 13:15:00,SLICE-1,8.880736025570526,66,500
SLICE LOAD LEVEL,2024-05-10 13:20:00,SLICE-1,12.987725252528172,118,500
SLICE LOAD LEVEL,2024-05-10 13:25:00,SLICE-1,10.800841926678014,155,500
SLICE LOAD LEVEL,2024-05-10 13:30:00,SLICE-1,9.464461482900248,118,500
SLICE LOAD LEVEL,2024-05-10 13:35:00,SLICE-1,9.465441345767669,175,500
SLICE LOAD LEVEL,2024-05-10 13:40:00,SLICE-1,11.086331316839473,52,500
SLICE LOAD LEVEL,2024-05-10 13:45:00,SLICE-1,7.820610334570787,8,500
SLICE LOAD LEVEL,2024-05-10 13:50:00,SLICE-1,10.957028782157046,4,500
SLICE LOAD LEVEL,2024-05-10 13:55:00,SLICE-1,9.623906603458074,0,500
SLICE LOAD LEVEL,2024-05-10 14:00:00,SLICE-1,6.225769014844143,0,500
SLICE LOAD LEVEL,2024-05-10 14:05:00,SLICE-1,6.943893362599837,24,500
SLICE LOAD LEVEL,2024-05-10 14:10:00,SLICE-1,12.334000644604295,154,500
SLICE LOAD LEVEL,2024-05-10 14:15:00,SLICE-1,8.930470407784792,207,500
SLICE LOAD LEVEL,2024-05-10 14:20:00,SLICE-1,12.198754670359865,226,500
SLICE LOAD LEVEL,2024-05-10 14:25:00,SLICE-1,12.762967975368813,457,500
SLICE LOAD LEVEL,2024-05-10 14:30:00,SLICE-1,11.924215722478525,406,500
SLICE LOAD LEVEL,2024-05-10 14:35:00,SLICE-1,10.401256045338274,553,500
SLICE LOAD LEVEL,2024-05-10 14:40:00,SLICE-1,9.909387870212765,270,500
SLICE LOAD LEVEL,2024-05-10 14:45:00,SLICE-1,11.336528792320504,201,500
SLICE LOAD LEVEL,2024-05-10 14:50:00,SLICE-1,8.982683302171736,169,500
SLICE LOAD LEVEL,2024-05-10 14:55:00,SLICE-1,8.858193468863687,157,500
SLICE LOAD LEVEL,2024-05-10 15:00:00,SLICE-1,9.546369323576993,0,500
SLICE LOAD LEVEL,2024-05-10 15:05:00,SLICE-1,7.787924535381683,0,500
SLICE LOAD LEVEL,2024-05-10 15:10:00,SLICE-1,6.533078979960247,0,500
SLICE LOAD LEVEL,2024-05-10 15:15:00,SLICE-1,11.825566763940378,18,500
SLICE LOAD LEVEL,2024-05-10 15:20:00,SLICE-1,9.490779929343143,46,500
SLICE LOAD LEVEL,2024-05-10 15:25:00,SLICE-1,7.447341803919098,0,500
SLICE LOAD LEVEL,2024-05-10 15:30:00,SLICE-1,9.957394575577757,145,500
SLICE LOAD LEVEL,2024-05-10 15:35:00,SLICE-1,14.864738202307535,51,500
SLICE LOAD LEVEL,2024-05-10 15:40:00,SLICE-1,8.268817072413214,132,500
SLICE LOAD LEVEL,2024-05-10 15:45:00,SLICE-1,9.30756528124344,115,500
SLICE LOAD LEVEL,2024-05-10 15:50:00,SLICE-1,8.801927652383629,9,500
SLICE LOAD LEVEL,2024-05-10 15:55:00,SLICE-1,5.460756328339928,7,500
SLICE LOAD LEVEL,2024-05-10 16:00:00,SLICE-1,8.570867286996624,16,500
SLICE LOAD LEVEL,2024-05-10 16:05:00,SLICE-1,13.4334860698693,0,500
SLICE LOAD LEVEL,2024-05-10 16:10:00,SLICE-1,9.380411459791796,14,500
SLICE LOAD LEVEL,2024-05-10 16:15:00,SLICE-1,13.141533828090672,302,500
SLICE LOAD LEVEL,2024-05-10 16:20:00,SLICE-1,11.626716747003117,274,500
SLICE LOAD LEVEL,2024-05-10 16:25:00,SLICE-1,14.581554820756995,431,500
SLICE LOAD LEVEL,2024-05-10 16:30:00,SLICE-1,15.044401403436375,544,500
SLICE LOAD LEVEL,2024-05-10 16:35:00,SLICE-1,10.289344059502774,432,500
SLICE LOAD LEVEL,2024-05-10 16:40:00,SLICE-1,13.024097013844065,355,500
SLICE LOAD LEVEL,2024-05-10 16:45:00,SLICE-1,8.419185426328504,193,500
SLICE LOAD LEVEL,2024-05-10 16:50:00,SLICE-1,11.928417878035484,0,500
SLICE LOAD LEVEL,2024-05-10 16:55:00,SLICE-1,7.935568759460661,0,500
SLICE LOAD LEVEL,2024-05-10 17:00:00,SLICE-1,5.786489087900431,87,500
SLICE LOAD LEVEL,2024-05-10 17:05:00,SLICE-1,7.966903843983775,0,500
SLICE LOAD LEVEL,2024-05-10 17:10:00,SLICE-1,6.978657474185452,0,500
SLICE LOAD LEVEL,2024-05-10 17:15:00,SLICE-1,8.441807839337907,0,500
SLICE LOAD LEVEL,2024-05-10 17:20:00,SLICE-1,9.76462582414745,20,500
SLICE LOAD LEVEL,2024-05-10 17:25:00,SLICE-1,10.567821696899383,112,500
SLICE LOAD LEVEL,2024-05-10 17:30:00,SLICE-1,8.889303089706965,42,500
SLICE LOAD LEVEL,2024-05-10 17:35:00,SLICE-1,9.814006247440268,44,500
SLICE LOAD LEVEL,2024-05-10 17:40:00,SLICE-1,9.694689289262477,40,500
SLICE LOAD LEVEL,2024-05-10 17:45:00,SLICE-1,10.55301297206978,56,500
SLICE LOAD LEVEL,2024-05-10 17:50:00,SLICE-1,10.71916351887259,0,500
SLICE LOAD LEVEL,2024-05-10 17:55:00,SLICE-1,4.13155508159981,4,500
SLICE LOAD LEVEL,2024-05-10 18:00:00,SLICE-1,8.117319708978314,0,500
SLICE LOAD LEVEL,2024-05-10 18:05:00,SLICE-1,7.922040269489235,10,500
SLICE LOAD LEVEL,2024-05-10 18:10:00,SLICE-1,7.601630626342853,32,500
SLICE LOAD LEVEL,2024-05-10 18:15:00,SLICE-1,8.72352662250568,212,500
SLICE LOAD LEVEL,2024-05-10 18:20:00,SLICE-1,17.496165828309486,347,500
SLICE LOAD LEVEL,2024-05-10 18:25:00,SLICE-1,13.664093123743648,461,500
SLICE LOAD LEVEL,2024-05-10 18:30:00,SLICE-1,15.213896061830527,444,500
SLICE LOAD LEVEL,2024-05-10 18:35:00,SLICE-1,13.327927765126638,318,500
SLICE LOAD LEVEL,2024-05-10 18:40:00,SLICE-1,8.426886374094193,384,500
SLICE LOAD LEVEL,2024-05-10 18:45:00,SLICE-1,10.921315142976916,266,500
SLICE LOAD LEVEL,2024-05-10 18:50:00,SLICE-1,8.815456244231644,125,500
SLICE LOAD LEVEL,2024-05-10 18:55:00,SLICE-1,9.433441435263422,115,500
SLICE LOAD LEVEL,2024-05-10 19:00:00,SLICE-1,9.941802154073297,28,500
SLICE LOAD LEVEL,2024-05-10 19:05:00,SLICE-1,6.542948833090157,0,500
SLICE LOAD LEVEL,2024-05-10 19:10:00,SLICE-1,7.4295369280446355,0,500
SLICE LOAD LEVEL,2024-05-10 19:15:00,SLICE-1,12.56934507644598,0,500
SLICE LOAD LEVEL,2024-05-10 19:20:00,SLICE-1,6.996434798874667,139,500
SLICE LOAD LEVEL,2024-05-10 19:25:00,SLICE-1,10.405717723192568,150,500
SLICE LOAD LEVEL,2024-05-10 19:30:00,SLICE-1,9.318056055213171,117,500
SLICE LOAD LEVEL,2024-05-10 19:35:00,SLICE-1,9.796222645792932,149,500
SLICE LOAD LEVEL,2024-05-10 19:40:00,SLICE-1,7.764525301347886,0,500
SLICE LOAD LEVEL,2024-05-10 19:45:00,SLICE-1,7.517533239391894,75,500
SLICE LOAD LEVEL,2024-05-10 19:50:00,SLICE-1,10.241169590789072,0,500
SLICE LOAD LEVEL,2024-05-10 19:55:00,SLICE-1,11.069307568302357,0,500
SLICE LOAD LEVEL,2024-05-10 20:00:00,SLICE-1,8.741472359850556,0,500
SLICE LOAD LEVEL,2024-05-10 20:05:00,SLICE-1,7.709976878594587,0,500
SLICE LOAD LEVEL,2024-05-10 20:10:00,SLICE-1,11.85456079622794,99,500
SLICE LOAD LEVEL,2024-05-10 20:15:00,SLICE-1,14.974438817176985,203,500
SLICE LOAD LEVEL,2024-05-10 20:20:00,SLICE-1,12.287383294726952,364,500
SLICE LOAD LEVEL,2024-05-10 20:25:00,SLICE-1,13.552293325757242,413,500
SLICE LOAD LEVEL,2024-05-10 20:30:00,SLICE-1,14.22215482111903,400,500
SLICE LOAD LEVEL,2024-05-10 20:35:00,SLICE-1,12.076172270178425,374,500
SLICE LOAD LEVEL,2024-05-10 20:40:00,SLICE-1,14.193874717225814,344,500
SLICE LOAD LEVEL,2024-05-10 20:45:00,SLICE-1,8.161591674990678,197,500
SLICE LOAD LEVEL,2024-05-10 20:50:00,SLICE-1,9.190476014177612,155,500
SLICE LOAD LEVEL,2024-05-10 20:55:00,SLICE-1,9.290283422539666,81,500
SLICE LOAD LEVEL,2024-05-10 21:00:00,SLICE-1,9.279638901043043,0,500
SLICE LOAD LEVEL,2024-05-10 21:05:00,SLICE-1,9.21181491473705,11,500
SLICE LOAD LEVEL,2024-05-10 21:10:00,SLICE-1,11.63550369008692,0,500
SLICE LOAD LEVEL,2024-05-10 21:15:00,SLICE-1,11.308861916591342,11,500
SLICE LOAD LEVEL,2024-05-10 21:20:00,SLICE-1,9.336045871621462,69,500
SLICE LOAD LEVEL,2024-05-10 21:25:00,SLICE-1,8.107621306072145,116,500
SLICE LOAD LEVEL,2024-05-10 21:30:00,SLICE-1,9.872810895204529,157,500
SLICE LOAD LEVEL,2024-05-10 21:35:00,SLICE-1,7.479388872575999,171,500
SLICE LOAD LEVEL,2024-05-10 21:40:00,SLICE-1,10.822576275694745,155,500
SLICE LOAD LEVEL,2024-05-10 21:45:00,SLICE-1,11.644938900258063,34,500
SLICE LOAD LEVEL,2024-05-10 21:50:00,SLICE-1,6.975088788823389,0,500
SLICE LOAD LEVEL,2024-05-10 21:55:00,SLICE-1,7.080296615844249,0,500
SLICE LOAD LEVEL,2024-05-10 22:00:00,SLICE-1,4.905286277996513,0,500
SLICE LOAD LEVEL,2024-05-10 22:05:00,SLICE-1,11.089690807755506,4,500
SLICE LOAD LEVEL,2024-05-10 22:10:00,SLICE-1,10.17447596524758,154,500
SLICE LOAD LEVEL,2024-05-10 22:15:00,SLICE-1,12.06935653635045,192,500
SLICE LOAD LEVEL,2024-05-10 22:20:00,SLICE-1,7.842424724819411,238,500
SLICE LOAD LEVEL,2024-05-10 22:25:00,SLICE-1,14.28486222847228,470,500
SLICE LOAD LEVEL,2024-05-10 22:30:00,SLICE-1,14.709892513215905,449,500
SLICE LOAD LEVEL,2024-05-10 22:35:00,SLICE-1,9.93512913475676,413,500
SLICE LOAD LEVEL,2024-05-10 22:40:00,SLICE-1,14.362796152982341,302,500
SLICE LOAD LEVEL,2024-05-10 22:45:00,SLICE-1,8.88880307577294,121,500
SLICE LOAD LEVEL,2024-05-10 22:50:00,SLICE-1,8.266433759972632,257,500
SLICE LOAD LEVEL,2024-05-10 22:55:00,SLICE-1,11.165329539650743,0,500
SLICE LOAD LEVEL,2024-05-10 23:00:00,SLICE-1,8.096716305800703,11,500
SLICE LOAD LEVEL,2024-05-10 23:05:00,SLICE-1,8.318197859718094,17,500
SLICE LOAD LEVEL,2024-05-10 23:10:00,SLICE-1,6.676157656481927,0,500
SLICE LOAD LEVEL,2024-05-10 23:15:00,SLICE-1,9.090170835340729,0,500
SLICE LOAD LEVEL,2024-05-10 23:20:00,SLICE-1,4.286106243994538,105,500
SLICE LOAD LEVEL,2024-05-10 23:25:00,SLICE-1,10.944501794850508,102,500
SLICE LOAD LEVEL,2024-05-10 23:30:00,SLICE-1,11.93164974184457,220,500
SLICE LOAD LEVEL,2024-05-10 23:35:00,SLICE-1,8.909302103974763,50,500
SLICE LOAD LEVEL,2024-05-10 23:40:00,SLICE-1,9.701736442319882,34,500
SLICE LOAD LEVEL,2024-05-10 23:45:00,SLICE-1,6.905495815912024,138,500
SLICE LOAD LEVEL,2024-05-10 23:50:00,SLICE-1,9.113840826023338,0,500
SLICE LOAD LEVEL,2024-05-10 23:55:00,SLICE-1,10.934503790227735,0,500
SLICE LOAD LEVEL,2024-05-11 00:00:00,SLICE-1,8.038196829931717,0,500
SLICE LOAD LEVEL,2024-05-11 00:05:00,SLICE-1,8.045599335584171,89,500
SLICE LOAD LEVEL,2024-05-11 00:10:00,SLICE-1,11.191500501290335,163,500
SLICE LOAD LEVEL,2024-05-11 00:15:00,SLICE-1,11.030976239138786,181,500
SLICE LOAD LEVEL,2024-05-11 00:20:00,SLICE-1,13.25995577032075,381,500
SLICE LOAD LEVEL,2024-05-11 00:25:00,SLICE-1,13.152144010214975,459,500
SLICE LOAD LEVEL,2024-05-11 00:30:00,SLICE-1,8.896600816698193,464,500
SLICE LOAD LEVEL,2024-05-11 00:35:00,SLICE-1,14.529118870702801,458,500
SLICE LOAD LEVEL,2024-05-11 00:40:00,SLICE-1,10.006895738615167,268,500
SLICE LOAD LEVEL,2024-05-11 00:45:00,SLICE-1,12.037114687889414,200,500
SLICE LOAD LEVEL,2024-05-11 00:50:00,SLICE-1,12.920735273736197,47,500
SLICE LOAD LEVEL,2024-05-11 00:55:00,SLICE-1,11.088415456216255,32,500
SLICE LOAD LEVEL,2024-05-11 01:00:00,SLICE-1,8.408426216347074,0,500
SLICE LOAD LEVEL,2024-05-11 01:05:00,SLICE-1,6.600144346739951,0,500
SLICE LOAD LEVEL,2024-05-11 01:10:00,SLICE-1,11.297451889860639,0,500
SLICE LOAD LEVEL,2024-05-11 01:15:00,SLICE-1,10.09561464888837,61,500
SLICE LOAD LEVEL,2024-05-11 01:20:00,SLICE-1,11.477986577183074,186,500
SLICE LOAD LEVEL,2024-05-11 01:25:00,SLICE-1,8.431240327704979,125,500
SLICE LOAD LEVEL,2024-05-11 01:30:00,SLICE-1,12.234622073951417,79,500
SLICE LOAD LEVEL,2024-05-11 01:35:00,SLICE-1,13.59628952214052,0,500
SLICE LOAD LEVEL,2024-05-11 01:40:00,SLICE-1,11.176134881600184,94,500
SLICE LOAD LEVEL,2024-05-11 01:45:00,SLICE-1,10.213336699372144,76,500
SLICE LOAD LEVEL,2024-05-11 01:50:00,SLICE-1,7.913683571198792,28,500
SLICE LOAD LEVEL,2024-05-11 01:55:00,SLICE-1,9.414994618705197,0,500
SLICE LOAD LEVEL,2024-05-11 02:00:00,SLICE-1,5.771690910428635,60,500
SLICE LOAD LEVEL,2024-05-11 02:05:00,SLICE-1,10.886123137479721,41,500
SLICE LOAD LEVEL,2024-05-11 02:10:00,SLICE-1,9.779673033031331,151,500
SLICE LOAD LEVEL,2024-05-11 02:15:00,SLICE-1,11.509341046917912,275,500
SLICE LOAD LEVEL,2024-05-11 02:20:00,SLICE-1,8.992971649246636,259,500
SLICE LOAD LEVEL,2024-05-11 02:25:00,SLICE-1,11.47457492037237,326,500
SLICE LOAD LEVEL,2024-05-11 02:30:00,SLICE-1,10.23515374557066,419,500
SLICE LOAD LEVEL,2024-05-11 02:35:00,SLICE-1,16.267998609148314,367,500
SLICE LOAD LEVEL,2024-05-11 02:40:00,SLICE-1,13.578336990619889,322,500
SLICE LOAD LEVEL,2024-05-11 02:45:00,SLICE-1,15.054696639418868,225,500
SLICE LOAD LEVEL,2024-05-11 02:50:00,SLICE-1,9.252505590973733,156,500
SLICE LOAD LEVEL,2024-05-11 02:55:00,SLICE-1,12.789044295756632,140,500
SLICE LOAD LEVEL,2024-05-11 03:00:00,SLICE-1,9.78939073107469,0,500
SLICE LOAD LEVEL,2024-05-11 03:05:00,SLICE-1,9.158282628147145,0,500
SLICE LOAD LEVEL,2024-05-11 03:10:00,SLICE-1,9.533742173406148,0,500
SLICE LOAD LEVEL,2024-05-11 03:15:00,SLICE-1,11.622061055259872,7,500
SLICE LOAD LEVEL,2024-05-11 03:20:00,SLICE-1,8.952956288986336,73,500
SLICE LOAD LEVEL,2024-05-11 03:25:00,SLICE-1,13.302575136696515,129,500
SLICE LOAD LEVEL,2024-05-11 03:30:00,SLICE-1,11.646636780959527,112,500
SLICE LOAD LEVEL,2024-05-11 03:35:00,SLICE-1,10.85067069505237,192,500
SLICE LOAD LEVEL,2024-05-11 03:40:00,SLICE-1,8.614527178381465,87,500
SLICE LOAD LEVEL,2024-05-11 03:45:00,SLICE-1,7.040176144712509,0,500
SLICE LOAD LEVEL,2024-05-11 03:50:00,SLICE-1,10.194540505670236,0,500
SLICE LOAD LEVEL,2024-05-11 03:55:00,SLICE-1,7.194470881540633,83,500
SLICE LOAD LEVEL,2024-05-11 04:00:00,SLICE-1,6.37421604223581,0,500
SLICE LOAD LEVEL,2024-05-11 04:05:00,SLICE-1,8.02732160131643,3,500
SLICE LOAD LEVEL,2024-05-11 04:10:00,SLICE-1,5.198570352179906,78,500
SLICE LOAD LEVEL,2024-05-11 04:15:00,SLICE-1,10.624395019408233,195,500
SLICE LOAD LEVEL,2024-05-11 04:20:00,SLICE-1,13.706398380017898,343,500
SLICE LOAD LEVEL,2024-05-11 04:25:00,SLICE-1,12.886612919762378,339,500
SLICE LOAD LEVEL,2024-05-11 04:30:00,SLICE-1,11.126399837878052,472,500
SLICE LOAD LEVEL,2024-05-11 04:35:00,SLICE-1,12.311023419067306,465,500
SLICE LOAD LEVEL,2024-05-11 04:40:00,SLICE-1,15.154658872526216,293,500
SLICE LOAD LEVEL,2024-05-11 04:45:00,SLICE-1,11.001392004055848,199,500
SLICE LOAD LEVEL,2024-05-11 04:50:00,SLICE-1,6.216308269361163,82,500
SLICE LOAD LEVEL,2024-05-11 04:55:00,SLICE-1,12.056650102911547,117,500
SLICE LOAD LEVEL,2024-05-11 05:00:00,SLICE-1,5.784132465092455,78,500
SLICE LOAD LEVEL,2024-05-11 05:05:00,SLICE-1,9.36606110662757,0,500
SLICE LOAD LEVEL,2024-05-11 05:10:00,SLICE-1,6.50394721820611,0,500
SLICE LOAD LEVEL,2024-05-11 05:15:00,SLICE-1,9.600500138224657,89,500
SLICE LOAD LEVEL,2024-05-11 05:20:00,SLICE-1,11.978416011236504,31,500
SLICE LOAD LEVEL,2024-05-11 05:25:00,SLICE-1,10.319873444857999,212,500
SLICE LOAD LEVEL,2024-05-11 05:30:00,SLICE-1,10.402812365420683,247,500
SLICE LOAD LEVEL,2024-05-11 05:35:00,SLICE-1,6.918025030157723,67,500
SLICE LOAD LEVEL,2024-05-11 05:40:00,SLICE-1,5.16810337278564,45,500
SLICE LOAD LEVEL,2024-05-11 05:45:00,SLICE-1,7.287915638542043,18,500
SLICE LOAD LEVEL,2024-05-11 05:50:00,SLICE-1,8.837834596742546,15,500
SLICE LOAD LEVEL,2024-05-11 05:55:00,SLICE-1,7.763414179479661,0,500
SLICE LOAD LEVEL,2024-05-11 06:00:00,SLICE-1,10.67765518028345,23,500
SLICE LOAD LEVEL,2024-05-11 06:05:00,SLICE-1,10.922037138976275,0,500
SLICE LOAD LEVEL,2024-05-11 06:10:00,SLICE-1,8.678888048939447,212,500
SLICE LOAD LEVEL,2024-05-11 06:15:00,SLICE-1,8.888945601808494,236,500
SLICE LOAD LEVEL,2024-05-11 06:20:00,SLICE-1,11.04715592508981,373,500
SLICE LOAD LEVEL,2024-05-11 06:25:00,SLICE-1,10.622247658988744,453,500
SLICE LOAD LEVEL,2024-05-11 06:30:00,SLICE-1,14.236109587107103,411,500
SLICE LOAD LEVEL,2024-05-11 06:35:00,SLICE-1,15.221611948720058,379,500
SLICE LOAD LEVEL,2024-05-11 06:40:00,SLICE-1,13.691133961813867,342,500
SLICE LOAD LEVEL,2024-05-11 06:45:00,SLICE-1,11.230223341215886,294,500
SLICE LOAD LEVEL,2024-05-11 06:50:00,SLICE-1,8.763826481352707,136,500
SLICE LOAD LEVEL,2024-05-11 06:55:00,SLICE-1,10.086203901696237,0,500
SLICE LOAD LEVEL,2024-05-11 07:00:00,SLICE-1,11.471098842251997,18,500
SLICE LOAD LEVEL,2024-05-11 07:05:00,SLICE-1,10.406114978472123,47,500
SLICE LOAD LEVEL,2024-05-11 07:10:00,SLICE-1,6.992768184555463,41,500
SLICE LOAD LEVEL,2024-05-11 07:15:00,SLICE-1,8.517295312864578,0,500
SLICE LOAD LEVEL,2024-05-11 07:20:00,SLICE-1,8.179196215989704,99,500
SLICE LOAD LEVEL,2024-05-11 07:25:00,SLICE-1,8.404682753866297,119,500
SLICE LOAD LEVEL,2024-05-11 07:30:00,SLICE-1,8.459214989840794,196,500
SLICE LOAD LEVEL,2024-05-11 07:35:00,SLICE-1,8.120732204541419,104,500
SLICE LOAD LEVEL,2024-05-11 07:40:00,SLICE-1,12.947885896451899,36,500
SLICE LOAD LEVEL,2024-05-11 07:45:00,SLICE-1,12.277208930276924,82,500
SLICE LOAD LEVEL,2024-05-11 07:50:00,SLICE-1,6.7996083246487515,8,500
SLICE LOAD LEVEL,2024-05-11 07:55:00,SLICE-1,9.936073464559884,49,500
SLICE LOAD LEVEL,2024-05-11 08:00:00,SLICE-1,6.4579623827520045,0,500
SLICE LOAD LEVEL,2024-05-11 08:05:00,SLICE-1,8.750692992675935,122,500
SLICE LOAD LEVEL,2024-05-11 08:10:00,SLICE-1,8.819300868005595,134,500
SLICE LOAD LEVEL,2024-05-11 08:15:00,SLICE-1,7.082116349407299,134,500
SLICE LOAD LEVEL,2024-05-11 08:20:00,SLICE-1,10.968593962882753,261,500
SLICE LOAD LEVEL,2024-05-11 08:25:00,SLICE-1,11.965108049307918,446,500
SLICE LOAD LEVEL,2024-05-11 08:30:00,SLICE-1,10.611828927488915,367,500
SLICE LOAD LEVEL,2024-05-11 08:35:00,SLICE-1,14.032996280211147,453,500
SLICE LOAD LEVEL,2024-05-11 08:40:00,SLICE-1,12.262822919366938,409,500
SLICE LOAD LEVEL,2024-05-11 08:45:00,SLICE-1,13.56777685915674,274,500
SLICE LOAD LEVEL,2024-05-11 08:50:00,SLICE-1,9.856400835299532,198,500
SLICE LOAD LEVEL,2024-05-11 08:55:00,SLICE-1,6.837689980617272,64,500
SLICE LOAD LEVEL,2024-05-11 09:00:00,SLICE-1,6.485829302845447,0,500
SLICE LOAD LEVEL,2024-05-11 09:05:00,SLICE-1,2.7196467797324244,68,500
SLICE LOAD LEVEL,2024-05-11 09:10:00,SLICE-1,6.2590629006502425,41,500
SLICE LOAD LEVEL,2024-05-11 09:15:00,SLICE-1,5.686085550865744,0,500
SLICE LOAD LEVEL,2024-05-11 09:20:00,SLICE-1,9.61617540665929,107,500
SLICE LOAD LEVEL,2024-05-11 09:25:00,SLICE-1,8.635142379201039,84,500
SLICE LOAD LEVEL,2024-05-11 09:30:00,SLICE-1,10.439758710566215,131,500
SLICE LOAD LEVEL,2024-05-11 09:35:00,SLICE-1,8.502152008569926,106,500
SLICE LOAD LEVEL,2024-05-11 09:40:00,SLICE-1,12.536038862399856,152,500
SLICE LOAD LEVEL,2024-05-11 09:45:00,SLICE-1,9.109946036273394,40,500
SLICE LOAD LEVEL,2024-05-11 09:50:00,SLICE-1,9.663991560717129,13,500
SLICE LOAD LEVEL,2024-05-11 09:55:00,SLICE-1,8.868321081325298,0,500
SLICE LOAD LEVEL,2024-05-11 10:00:00,SLICE-1,10.850182162469736,82,500
SLICE LOAD LEVEL,2024-05-11 10:05:00,SLICE-1,7.897363922328279,9,500
SLICE LOAD LEVEL,2024-05-11 10:10:00,SLICE-1,13.12315432205424,158,500
SLICE LOAD LEVEL,2024-05-11 10:15:00,SLICE-1,9.47134043379051,195,500
SLICE LOAD LEVEL,2024-05-11 10:20:00,SLICE-1,13.335031051330573,205,500
SLICE LOAD LEVEL,2024-05-11 10:25:00,SLICE-1,14.629081957142345,418,500
SLICE LOAD LEVEL,2024-05-11 10:30:00,SLICE-1,12.268123007638405,350,500
SLICE LOAD LEVEL,2024-05-11 10:35:00,SLICE-1,13.542854259812632,449,500
SLICE LOAD LEVEL,2024-05-11 10:40:00,SLICE-1,10.971229453634056,315,500
SLICE LOAD LEVEL,2024-05-11 10:45:00,SLICE-1,8.527559896546892,299,500
SLICE LOAD LEVEL,2024-05-11 10:50:00,SLICE-1,11.390463544487726,165,500
SLICE LOAD LEVEL,2024-05-11 10:55:00,SLICE-1,8.053344895500786,71,500
SLICE LOAD LEVEL,2024-05-11 11:00:00,SLICE-1,6.483608471454508,0,500
SLICE LOAD LEVEL,2024-05-11 11:05:00,SLICE-1,5.365234982635902,0,500
SLICE LOAD LEVEL,2024-05-11 11:10:00,SLICE-1,10.609241858415649,0,500
SLICE LOAD LEVEL,2024-05-11 11:15:00,SLICE-1,9.76540755503832,70,500
