date,value,event,snssais,numOfUes,numOfUesReg
2023-05-03 04:45:00,2.0941594734286078,SLICE_LOAD_LEVE,SLICE-1,335,500
2023-05-03 04:50:00,2.2512290632185685,SLICE_LOAD_LEVE,SLICE-1,360,500
2023-05-03 04:55:00,2.4998738724448604,SLICE_LOAD_LEVE,SLICE-1,399,500
2023-05-03 05:00:00,2.172415846033499,SLICE_LOAD_LEVE,SLICE-1,347,500
2023-05-03 05:05:00,2.0349104051591,SLICE_LOAD_LEVE,SLICE-1,325,500
2023-05-03 05:10:00,2.0616846981027677,SLICE_LOAD_LEVE,SLICE-1,329,500
2023-05-03 05:15:00,1.9272131792554645,SLICE_LOAD_LEVE,SLICE-1,308,500
2023-05-03 05:20:00,2.3082044101363124,SLICE_LOAD_LEVE,SLICE-1,369,500
2023-05-03 05:25:00,2.1379428373218277,SLICE_LOAD_LEVE,SLICE-1,342,500
2023-05-03 05:30:00,1.9683574887845703,SLICE_LOAD_LEVE,SLICE-1,314,500
2023-05-03 05:35:00,2.2509363877196433,SLICE_LOAD_LEVE,SLICE-1,360,500
2023-05-03 05:40:00,2.0252251453655186,SLICE_LOAD_LEVE,SLICE-1,324,500
2023-05-03 05:45:00,1.9716122700225405,SLICE_LOAD_LEVE,SLICE-1,315,500
2023-05-03 05:50:00,2.3549936304769616,SLICE_LOAD_LEVE,SLICE-1,376,500
2023-05-03 05:55:00,2.040987226938251,SLICE_LOAD_LEVE,SLICE-1,326,500
2023-05-03 06:00:00,1.6992107332453672,SLICE_LOAD_LEVE,SLICE-1,271,500
2023-05-03 06:05:00,2.0158758739415052,SLICE_LOAD_LEVE,SLICE-1,322,500
2023-05-03 06:10:00,2.0083492527325335,SLICE_LOAD_LEVE,SLICE-1,321,500
2023-05-03 06:15:00,1.9864476853115671,SLICE_LOAD_LEVE,SLICE-1,317,500
2023-05-03 06:20:00,2.090470655614844,SLICE_LOAD_LEVE,SLICE-1,334,500
2023-05-03 06:25:00,2.2392717038688734,SLICE_LOAD_LEVE,SLICE-1,358,500
2023-05-03 06:30:00,2.23657463140579,SLICE_LOAD_LEVE,SLICE-1,357,500
2023-05-03 06:35:00,2.2697381784244364,SLICE_LOAD_LEVE,SLICE-1,363,500
2023-05-03 06:40:00,2.1557750950696013,SLICE_LOAD_LEVE,SLICE-1,344,500
2023-05-03 06:45:00,2.3742485802235733,SLICE_LOAD_LEVE,SLICE-1,379,500
2023-05-03 06:50:00,2.642792221873587,SLICE_LOAD_LEVE,SLICE-1,422,500
2023-05-03 06:55:00,2.229867364539971,SLICE_LOAD_LEVE,SLICE-1,356,500
2023-05-03 07:00:00,1.7379498367390536,SLICE_LOAD_LEVE,SLICE-1,278,500
2023-05-03 07:05:00,2.213333813205397,SLICE_LOAD_LEVE,SLICE-1,354,500
2023-05-03 07:10:00,2.3617796867541294,SLICE_LOAD_LEVE,SLICE-1,377,500
2023-05-03 07:15:00,2.0531372183322993,SLICE_LOAD_LEVE,SLICE-1,328,500
2023-05-03 07:20:00,2.1032859235147576,SLICE_LOAD_LEVE,SLICE-1,336,500
2023-05-03 07:25:00,2.070030149833342,SLICE_LOAD_LEVE,SLICE-1,331,500
2023-05-03 07:30:00,1.9443264922710368,SLICE_LOAD_LEVE,SLICE-1,311,500
2023-05-03 07:35:00,2.054050806096565,SLICE_LOAD_LEVE,SLICE-1,328,500
2023-05-03 07:40:00,2.1764329372462914,SLICE_LOAD_LEVE,SLICE-1,348,500
2023-05-03 07:45:00,2.386790964276217,SLICE_LOAD_LEVE,SLICE-1,381,500
2023-05-03 07:50:00,2.177644616177598,SLICE_LOAD_LEVE,SLICE-1,348,500
2023-05-03 07:55:00,2.306527031547949,SLICE_LOAD_LEVE,SLICE-1,369,500
2023-05-03 08:00:00,2.0144495334451773,SLICE_LOAD_LEVE,SLICE-1,322,500
2023-05-03 08:05:00,2.265603271606007,SLICE_LOAD_LEVE,SLICE-1,362,500
2023-05-03 08:10:00,2.0167204552242888,SLICE_LOAD_LEVE,SLICE-1,322,500
2023-05-03 08:15:00,2.2867442751669245,SLICE_LOAD_LEVE,SLICE-1,365,500
2023-05-03 08:20:00,2.31963555871869,SLICE_LOAD_LEVE,SLICE-1,371,500
2023-05-03 08:25:00,2.2027192315821007,SLICE_LOAD_LEVE,SLICE-1,352,500
2023-05-03 08:30:00,2.2786645036878737,SLICE_LOAD_LEVE,SLICE-1,364,500
2023-05-03 08:35:00,2.275979609595778,SLICE_LOAD_LEVE,SLICE-1,364,500
2023-05-03 08:40:00,2.2502518803755516,SLICE_LOAD_LEVE,SLICE-1,360,500
2023-05-03 08:45:00,2.359637256973657,SLICE_LOAD_LEVE,SLICE-1,377,500
2023-05-03 08:50:00,1.9825782208526848,SLICE_LOAD_LEVE,SLICE-1,317,500
2023-05-03 08:55:00,2.29819514963039,SLICE_LOAD_LEVE,SLICE-1,367,500
2023-05-03 09:00:00,2.119339733881052,SLICE_LOAD_LEVE,SLICE-1,339,500
2023-05-03 09:05:00,2.401184632481263,SLICE_LOAD_LEVE,SLICE-1,384,500
2023-05-03 09:10:00,1.9852441611812437,SLICE_LOAD_LEVE,SLICE-1,317,500
2023-05-03 09:15:00,2.231979738566199,SLICE_LOAD_LEVE,SLICE-1,357,500
2023-05-03 09:20:00,2.23037913135921,SLICE_LOAD_LEVE,SLICE-1,356,500
2023-05-03 09:25:00,2.160753785282969,SLICE_LOAD_LEVE,SLICE-1,345,500
2023-05-03 09:30:00,2.0378721097859125,SLICE_LOAD_LEVE,SLICE-1,326,500
2023-05-03 09:35:00,1.977089935427085,SLICE_LOAD_LEVE,SLICE-1,316,500
2023-05-03 09:40:00,2.162555231553299,SLICE_LOAD_LEVE,SLICE-1,346,500
2023-05-03 09:45:00,2.3513843958762513,SLICE_LOAD_LEVE,SLICE-1,376,500
2023-05-03 09:50:00,2.1390372993046713,SLICE_LOAD_LEVE,SLICE-1,342,500
2023-05-03 09:55:00,2.146782939304372,SLICE_LOAD_LEVE,SLICE-1,343,500
2023-05-03 10:00:00,2.6515509474522583,SLICE_LOAD_LEVE,SLICE-1,424,500
2023-05-03 10:05:00,2.3548591160838876,SLICE_LOAD_LEVE,SLICE-1,376,500
2023-05-03 10:10:00,2.177248946902818,SLICE_LOAD_LEVE,SLICE-1,348,500
2023-05-03 10:15:00,2.2978946941450795,SLICE_LOAD_LEVE,SLICE-1,367,500
2023-05-03 10:20:00,2.1476440312453935,SLICE_LOAD_LEVE,SLICE-1,343,500
2023-05-03 10:25:00,1.8696099544114892,SLICE_LOAD_LEVE,SLICE-1,299,500
2023-05-03 10:30:00,2.5812566353632422,SLICE_LOAD_LEVE,SLICE-1,413,500
2023-05-03 10:35:00,1.9053209750906568,SLICE_LOAD_LEVE,SLICE-1,304,500
2023-05-03 10:40:00,2.3306705133046393,SLICE_LOAD_LEVE,SLICE-1,372,500
2023-05-03 10:45:00,2.3248281647938636,SLICE_LOAD_LEVE,SLICE-1,371,500
2023-05-03 10:50:00,2.601016993757657,SLICE_LOAD_LEVE,SLICE-1,416,500
2023-05-03 10:55:00,2.0535909442307085,SLICE_LOAD_LEVE,SLICE-1,328,500
2023-05-03 11:00:00,2.4705332770310173,SLICE_LOAD_LEVE,SLICE-1,395,500
2023-05-03 11:05:00,1.9288167816930917,SLICE_LOAD_LEVE,SLICE-1,308,500
2023-05-03 11:10:00,2.244453401872851,SLICE_LOAD_LEVE,SLICE-1,359,500
2023-05-03 11:15:00,2.2153232475357596,SLICE_LOAD_LEVE,SLICE-1,354,500
2023-05-03 11:20:00,2.3610200996156965,SLICE_LOAD_LEVE,SLICE-1,377,500
2023-05-03 11:25:00,1.9922023958963737,SLICE_LOAD_LEVE,SLICE-1,318,500
2023-05-03 11:30:00,1.8840358087803732,SLICE_LOAD_LEVE,SLICE-1,301,500
2023-05-03 11:35:00,2.0732101822389732,SLICE_LOAD_LEVE,SLICE-1,331,500
2023-05-03 11:40:00,2.043152148948333,SLICE_LOAD_LEVE,SLICE-1,326,500
2023-05-03 11:45:00,1.9955045275144856,SLICE_LOAD_LEVE,SLICE-1,319,500
2023-05-03 11:50:00,2.0939363753481324,SLICE_LOAD_LEVE,SLICE-1,335,500
2023-05-03 11:55:00,2.2855113824475586,SLICE_LOAD_LEVE,SLICE-1,365,500
2023-05-03 12:00:00,2.1762138169820404,SLICE_LOAD_LEVE,SLICE-1,348,500
2023-05-03 12:05:00,2.3670223366958716,SLICE_LOAD_LEVE,SLICE-1,378,500
2023-05-03 12:10:00,2.437417295407995,SLICE_LOAD_LEVE,SLICE-1,389,500
2023-05-03 12:15:00,2.1035405649642582,SLICE_LOAD_LEVE,SLICE-1,336,500
2023-05-03 12:20:00,2.2189711807067427,SLICE_LOAD_LEVE,SLICE-1,355,500
2023-05-03 12:25:00,2.131141795470576,SLICE_LOAD_LEVE,SLICE-1,340,500
2023-05-03 12:30:00,2.243755865813144,SLICE_LOAD_LEVE,SLICE-1,359,500
2023-05-03 12:35:00,2.452379921341943,SLICE_LOAD_LEVE,SLICE-1,392,500
2023-05-03 12:40:00,2.5616299783397753,SLICE_LOAD_LEVE,SLICE-1,409,500
2023-05-03 12:45:00,2.2919895528396164,SLICE_LOAD_LEVE,SLICE-1,366,500
2023-05-03 12:50:00,2.2454041994573974,SLICE_LOAD_LEVE,SLICE-1,359,500
2023-05-03 12:55:00,1.811771635512856,SLICE_LOAD_LEVE,SLICE-1,289,500
2023-05-03 13:00:00,2.166928957949391,SLICE_LOAD_LEVE,SLICE-1,346,500
2023-05-03 13:05:00,2.3407915333990843,SLICE_LOAD_LEVE,SLICE-1,374,500
2023-05-03 13:10:00,2.38825585733772,SLICE_LOAD_LEVE,SLICE-1,382,500
2023-05-03 13:15:00,2.282770516161352,SLICE_LOAD_LEVE,SLICE-1,365,500
2023-05-03 13:20:00,2.38462634199929,SLICE_LOAD_LEVE,SLICE-1,381,500
2023-05-03 13:25:00,2.009416667913163,SLICE_LOAD_LEVE,SLICE-1,321,500
2023-05-03 13:30:00,2.151973635405916,SLICE_LOAD_LEVE,SLICE-1,344,500
2023-05-03 13:35:00,2.1454564968902177,SLICE_LOAD_LEVE,SLICE-1,343,500
2023-05-03 13:40:00,2.4388519676632026,SLICE_LOAD_LEVE,SLICE-1,390,500
2023-05-03 13:45:00,2.0157953560595114,SLICE_LOAD_LEVE,SLICE-1,322,500
2023-05-03 13:50:00,2.4224569577938597,SLICE_LOAD_LEVE,SLICE-1,387,500
2023-05-03 13:55:00,2.052081543771216,SLICE_LOAD_LEVE,SLICE-1,328,500
2023-05-03 14:00:00,2.046102202966416,SLICE_LOAD_LEVE,SLICE-1,327,500
2023-05-03 14:05:00,2.194098677745303,SLICE_LOAD_LEVE,SLICE-1,351,500
2023-05-03 14:10:00,2.365388098629252,SLICE_LOAD_LEVE,SLICE-1,378,500
2023-05-03 14:15:00,2.078286685437016,SLICE_LOAD_LEVE,SLICE-1,332,500
2023-05-03 14:20:00,1.9876135099735621,SLICE_LOAD_LEVE,SLICE-1,318,500
2023-05-03 14:25:00,2.164876756508878,SLICE_LOAD_LEVE,SLICE-1,346,500
2023-05-03 14:30:00,2.2102263888639824,SLICE_LOAD_LEVE,SLICE-1,353,500
2023-05-03 14:35:00,2.0569704917422125,SLICE_LOAD_LEVE,SLICE-1,329,500
2023-05-03 14:40:00,2.017266607099248,SLICE_LOAD_LEVE,SLICE-1,322,500
2023-05-03 14:45:00,2.1641518379058318,SLICE_LOAD_LEVE,SLICE-1,346,500
2023-05-03 14:50:00,2.2417228526696915,SLICE_LOAD_LEVE,SLICE-1,358,500
2023-05-03 14:55:00,2.3297325617816487,SLICE_LOAD_LEVE,SLICE-1,372,500
2023-05-03 15:00:00,2.4848287367657944,SLICE_LOAD_LEVE,SLICE-1,397,500
2023-05-03 15:05:00,2.186815209988372,SLICE_LOAD_LEVE,SLICE-1,349,500
2023-05-03 15:10:00,2.2735016254099403,SLICE_LOAD_LEVE,SLICE-1,363,500
2023-05-03 15:15:00,1.8457804861914715,SLICE_LOAD_LEVE,SLICE-1,295,500
2023-05-03 15:20:00,2.4411946009708085,SLICE_LOAD_LEVE,SLICE-1,390,500
2023-05-03 15:25:00,2.0613164419402947,SLICE_LOAD_LEVE,SLICE-1,329,500
2023-05-03 15:30:00,2.07420136159472,SLICE_LOAD_LEVE,SLICE-1,331,500
2023-05-03 15:35:00,2.130635573087927,SLICE_LOAD_LEVE,SLICE-1,340,500
2023-05-03 15:40:00,2.0349734816372536,SLICE_LOAD_LEVE,SLICE-1,325,500
2023-05-03 15:45:00,2.122263577794511,SLICE_LOAD_LEVE,SLICE-1,339,500
2023-05-03 15:50:00,2.221462314401691,SLICE_LOAD_LEVE,SLICE-1,355,500
2023-05-03 15:55:00,2.400621827205557,SLICE_LOAD_LEVE,SLICE-1,384,500
2023-05-03 16:00:00,2.2685172100409865,SLICE_LOAD_LEVE,SLICE-1,362,500
2023-05-03 16:05:00,1.7717043794916099,SLICE_LOAD_LEVE,SLICE-1,283,500
2023-05-03 16:10:00,2.385046599956119,SLICE_LOAD_LEVE,SLICE-1,381,500
2023-05-03 16:15:00,2.3336307792428648,SLICE_LOAD_LEVE,SLICE-1,373,500
2023-05-03 16:20:00,2.369768496778107,SLICE_LOAD_LEVE,SLICE-1,379,500
2023-05-03 16:25:00,1.9957953028616155,SLICE_LOAD_LEVE,SLICE-1,319,500
2023-05-03 16:30:00,2.082884141837841,SLICE_LOAD_LEVE,SLICE-1,333,500
2023-05-03 16:35:00,1.9876781969002648,SLICE_LOAD_LEVE,SLICE-1,318,500
2023-05-03 16:40:00,1.623734502320918,SLICE_LOAD_LEVE,SLICE-1,259,500
2023-05-03 16:45:00,2.2847084665851805,SLICE_LOAD_LEVE,SLICE-1,365,500
2023-05-03 16:50:00,2.3222958860267386,SLICE_LOAD_LEVE,SLICE-1,371,500
2023-05-03 16:55:00,2.193913253903353,SLICE_LOAD_LEVE,SLICE-1,351,500
2023-05-03 17:00:00,1.9842192815525626,SLICE_LOAD_LEVE,SLICE-1,317,500
2023-05-03 17:05:00,2.0328851087530766,SLICE_LOAD_LEVE,SLICE-1,325,500
2023-05-03 17:10:00,2.351592298955994,SLICE_LOAD_LEVE,SLICE-1,376,500
2023-05-03 17:15:00,2.0708512825828427,SLICE_LOAD_LEVE,SLICE-1,331,500
2023-05-03 17:20:00,2.2942814484326552,SLICE_LOAD_LEVE,SLICE-1,367,500
2023-05-03 17:25:00,2.2521201131292443,SLICE_LOAD_LEVE,SLICE-1,360,500
2023-05-03 17:30:00,2.5927957888466615,SLICE_LOAD_LEVE,SLICE-1,414,500
2023-05-03 17:35:00,2.1035290077581514,SLICE_LOAD_LEVE,SLICE-1,336,500
2023-05-03 17:40:00,2.1708065001402947,SLICE_LOAD_LEVE,SLICE-1,347,500
2023-05-03 17:45:00,2.300864408639404,SLICE_LOAD_LEVE,SLICE-1,368,500
2023-05-03 17:50:00,2.4015425745208296,SLICE_LOAD_LEVE,SLICE-1,384,500
2023-05-03 17:55:00,1.990656703234337,SLICE_LOAD_LEVE,SLICE-1,318,500
2023-05-03 18:00:00,2.3786397055169752,SLICE_LOAD_LEVE,SLICE-1,380,500
2023-05-03 18:05:00,2.2426906481525584,SLICE_LOAD_LEVE,SLICE-1,358,500
2023-05-03 18:10:00,2.2442391722384407,SLICE_LOAD_LEVE,SLICE-1,359,500
2023-05-03 18:15:00,2.511949560276104,SLICE_LOAD_LEVE,SLICE-1,401,500
2023-05-03 18:20:00,2.202016329750855,SLICE_LOAD_LEVE,SLICE-1,352,500
2023-05-03 18:25:00,2.0968509517764433,SLICE_LOAD_LEVE,SLICE-1,335,500
2023-05-03 18:30:00,2.1894983893340174,SLICE_LOAD_LEVE,SLICE-1,350,500
2023-05-03 18:35:00,2.3050090677709267,SLICE_LOAD_LEVE,SLICE-1,368,500
2023-05-03 18:40:00,1.972412920908999,SLICE_LOAD_LEVE,SLICE-1,315,500
2023-05-03 18:45:00,2.5130834395886206,SLICE_LOAD_LEVE,SLICE-1,402,500
2023-05-03 18:50:00,2.1747276441914223,SLICE_LOAD_LEVE,SLICE-1,347,500
2023-05-03 18:55:00,2.252956124660044,SLICE_LOAD_LEVE,SLICE-1,360,500
2023-05-03 19:00:00,2.3387215481965136,SLICE_LOAD_LEVE,SLICE-1,374,500
2023-05-03 19:05:00,2.145299467413583,SLICE_LOAD_LEVE,SLICE-1,343,500
2023-05-03 19:10:00,2.296068516124184,SLICE_LOAD_LEVE,SLICE-1,367,500
2023-05-03 19:15:00,1.9429633954936245,SLICE_LOAD_LEVE,SLICE-1,310,500
2023-05-03 19:20:00,2.568427195956767,SLICE_LOAD_LEVE,SLICE-1,410,500
2023-05-03 19:25:00,2.1856672998592663,SLICE_LOAD_LEVE,SLICE-1,349,500
2023-05-03 19:30:00,2.0325488342446336,SLICE_LOAD_LEVE,SLICE-1,325,500
2023-05-03 19:35:00,2.1364121502631517,SLICE_LOAD_LEVE,SLICE-1,341,500
2023-05-03 19:40:00,2.2171457349173895,SLICE_LOAD_LEVE,SLICE-1,354,500
2023-05-03 19:45:00,2.358012811083742,SLICE_LOAD_LEVE,SLICE-1,377,500
2023-05-03 19:50:00,2.2403863879097914,SLICE_LOAD_LEVE,SLICE-1,358,500
2023-05-03 19:55:00,2.160872359461741,SLICE_LOAD_LEVE,SLICE-1,345,500
2023-05-03 20:00:00,1.8242648367867154,SLICE_LOAD_LEVE,SLICE-1,291,500
2023-05-03 20:05:00,2.1913350644906955,SLICE_LOAD_LEVE,SLICE-1,350,500
2023-05-03 20:10:00,2.5086013042738653,SLICE_LOAD_LEVE,SLICE-1,401,500
2023-05-03 20:15:00,2.2760511894507003,SLICE_LOAD_LEVE,SLICE-1,364,500
2023-05-03 20:20:00,2.2200976592205035,SLICE_LOAD_LEVE,SLICE-1,355,500
2023-05-03 20:25:00,2.0853036031227496,SLICE_LOAD_LEVE,SLICE-1,333,500
2023-05-03 20:30:00,2.107156702741484,SLICE_LOAD_LEVE,SLICE-1,337,500
2023-05-03 20:35:00,2.114762659286404,SLICE_LOAD_LEVE,SLICE-1,338,500
2023-05-03 20:40:00,2.36148982208242,SLICE_LOAD_LEVE,SLICE-1,377,500
2023-05-03 20:45:00,2.2072114738392177,SLICE_LOAD_LEVE,SLICE-1,353,500
2023-05-03 20:50:00,2.346012731015748,SLICE_LOAD_LEVE,SLICE-1,375,500
2023-05-03 20:55:00,1.9301433854110097,SLICE_LOAD_LEVE,SLICE-1,308,500
2023-05-03 21:00:00,2.132091545417356,SLICE_LOAD_LEVE,SLICE-1,341,500
2023-05-03 21:05:00,2.0069999964293146,SLICE_LOAD_LEVE,SLICE-1,321,500
2023-05-03 21:10:00,1.9170142043364453,SLICE_LOAD_LEVE,SLICE-1,306,500
2023-05-03 21:15:00,2.0187573188929795,SLICE_LOAD_LEVE,SLICE-1,323,500
2023-05-03 21:20:00,2.0970840224501206,SLICE_LOAD_LEVE,SLICE-1,335,500
2023-05-03 21:25:00,2.156160982050805,SLICE_LOAD_LEVE,SLICE-1,344,500
2023-05-03 21:30:00,2.009335126008766,SLICE_LOAD_LEVE,SLICE-1,321,500
2023-05-03 21:35:00,2.479337407998889,SLICE_LOAD_LEVE,SLICE-1,396,500
2023-05-03 21:40:00,2.412381376340335,SLICE_LOAD_LEVE,SLICE-1,385,500
2023-05-03 21:45:00,1.8219872474356638,SLICE_LOAD_LEVE,SLICE-1,291,500
2023-05-03 21:50:00,1.939786893698185,SLICE_LOAD_LEVE,SLICE-1,310,500
2023-05-03 21:55:00,2.675540679059006,SLICE_LOAD_LEVE,SLICE-1,428,500
2023-05-03 22:00:00,2.7358549020700735,SLICE_LOAD_LEVE,SLICE-1,437,500
2023-05-03 22:05:00,1.7166432103940874,SLICE_LOAD_LEVE,SLICE-1,274,500
2023-05-03 22:10:00,1.932690651325076,SLICE_LOAD_LEVE,SLICE-1,309,500
2023-05-03 22:15:00,2.144400721975477,SLICE_LOAD_LEVE,SLICE-1,343,500
2023-05-03 22:20:00,2.1136785707931356,SLICE_LOAD_LEVE,SLICE-1,338,500
2023-05-03 22:25:00,2.4206665761975423,SLICE_LOAD_LEVE,SLICE-1,387,500
2023-05-03 22:30:00,2.191069619828859,SLICE_LOAD_LEVE,SLICE-1,350,500
2023-05-03 22:35:00,2.136495613959036,SLICE_LOAD_LEVE,SLICE-1,341,500
2023-05-03 22:40:00,2.3201892073211727,SLICE_LOAD_LEVE,SLICE-1,371,500
2023-05-03 22:45:00,2.3592291844928592,SLICE_LOAD_LEVE,SLICE-1,377,500
2023-05-03 22:50:00,2.3692756749053205,SLICE_LOAD_LEVE,SLICE-1,379,500
2023-05-03 22:55:00,2.151960722412443,SLICE_LOAD_LEVE,SLICE-1,344,500
2023-05-03 23:00:00,2.2461055704509056,SLICE_LOAD_LEVE,SLICE-1,359,500
2023-05-03 23:05:00,2.118522362345914,SLICE_LOAD_LEVE,SLICE-1,338,500
2023-05-03 23:10:00,2.2083034701853173,SLICE_LOAD_LEVE,SLICE-1,353,500
2023-05-03 23:15:00,2.4351806390683914,SLICE_LOAD_LEVE,SLICE-1,389,500
2023-05-03 23:20:00,2.218745415340187,SLICE_LOAD_LEVE,SLICE-1,354,500
2023-05-03 23:25:00,2.4347086868495778,SLICE_LOAD_LEVE,SLICE-1,389,500
2023-05-03 23:30:00,2.4380378219367853,SLICE_LOAD_LEVE,SLICE-1,390,500
2023-05-03 23:35:00,2.4124727952380973,SLICE_LOAD_LEVE,SLICE-1,385,500
2023-05-03 23:40:00,2.3140920324890777,SLICE_LOAD_LEVE,SLICE-1,370,500
2023-05-03 23:45:00,2.122126251221057,SLICE_LOAD_LEVE,SLICE-1,339,500
2023-05-03 23:50:00,2.157021078732139,SLICE_LOAD_LEVE,SLICE-1,345,500
2023-05-03 23:55:00,1.974662857906801,SLICE_LOAD_LEVE,SLICE-1,315,500
2023-05-04 00:00:00,2.0696160729085937,SLICE_LOAD_LEVE,SLICE-1,331,500
2023-05-04 00:05:00,2.0921309690251455,SLICE_LOAD_LEVE,SLICE-1,334,500
2023-05-04 00:10:00,2.3214348808916645,SLICE_LOAD_LEVE,SLICE-1,371,500
2023-05-04 00:15:00,2.5074540599443162,SLICE_LOAD_LEVE,SLICE-1,401,500
2023-05-04 00:20:00,2.2074946635439954,SLICE_LOAD_LEVE,SLICE-1,353,500
2023-05-04 00:25:00,2.0200641550441456,SLICE_LOAD_LEVE,SLICE-1,323,500
2023-05-04 00:30:00,2.0034127608403764,SLICE_LOAD_LEVE,SLICE-1,320,500
2023-05-04 00:35:00,2.363882947981261,SLICE_LOAD_LEVE,SLICE-1,378,500
2023-05-04 00:40:00,2.274304935134859,SLICE_LOAD_LEVE,SLICE-1,363,500
2023-05-04 00:45:00,2.1303880523554195,SLICE_LOAD_LEVE,SLICE-1,340,500
2023-05-04 00:50:00,1.9902202504009903,SLICE_LOAD_LEVE,SLICE-1,318,500
2023-05-04 00:55:00,1.7354418202597872,SLICE_LOAD_LEVE,SLICE-1,277,500
2023-05-04 01:00:00,1.9109228858068221,SLICE_LOAD_LEVE,SLICE-1,305,500
2023-05-04 01:05:00,2.1229331724679774,SLICE_LOAD_LEVE,SLICE-1,339,500
2023-05-04 01:10:00,2.0998393814925533,SLICE_LOAD_LEVE,SLICE-1,335,500
2023-05-04 01:15:00,2.273696335907998,SLICE_LOAD_LEVE,SLICE-1,363,500
2023-05-04 01:20:00,1.8619469685011207,SLICE_LOAD_LEVE,SLICE-1,297,500
2023-05-04 01:25:00,2.4620416599126758,SLICE_LOAD_LEVE,SLICE-1,393,500
2023-05-04 01:30:00,2.3509707067213643,SLICE_LOAD_LEVE,SLICE-1,376,500
2023-05-04 01:35:00,2.034246802418475,SLICE_LOAD_LEVE,SLICE-1,325,500
2023-05-04 01:40:00,2.1590389369187104,SLICE_LOAD_LEVE,SLICE-1,345,500
2023-05-04 01:45:00,2.1754342517800693,SLICE_LOAD_LEVE,SLICE-1,348,500
2023-05-04 01:50:00,2.1249383729713083,SLICE_LOAD_LEVE,SLICE-1,339,500
2023-05-04 01:55:00,2.2814590752648387,SLICE_LOAD_LEVE,SLICE-1,365,500
2023-05-04 02:00:00,2.6363044420635795,SLICE_LOAD_LEVE,SLICE-1,421,500
2023-05-04 02:05:00,2.423680101787409,SLICE_LOAD_LEVE,SLICE-1,387,500
2023-05-04 02:10:00,2.4320502707328657,SLICE_LOAD_LEVE,SLICE-1,389,500
2023-05-04 02:15:00,2.1692671466780222,SLICE_LOAD_LEVE,SLICE-1,347,500
2023-05-04 02:20:00,2.0938713506923605,SLICE_LOAD_LEVE,SLICE-1,335,500
2023-05-04 02:25:00,1.9910339155130639,SLICE_LOAD_LEVE,SLICE-1,318,500
2023-05-04 02:30:00,2.0523816564442625,SLICE_LOAD_LEVE,SLICE-1,328,500
2023-05-04 02:35:00,2.251886012095179,SLICE_LOAD_LEVE,SLICE-1,360,500
2023-05-04 02:40:00,2.287079900143806,SLICE_LOAD_LEVE,SLICE-1,365,500
2023-05-04 02:45:00,2.1056574176586853,SLICE_LOAD_LEVE,SLICE-1,336,500
2023-05-04 02:50:00,2.3286576961338565,SLICE_LOAD_LEVE,SLICE-1,372,500
2023-05-04 02:55:00,2.341109617373417,SLICE_LOAD_LEVE,SLICE-1,374,500
2023-05-04 03:00:00,1.9221744783978434,SLICE_LOAD_LEVE,SLICE-1,307,500
2023-05-04 03:05:00,2.3121321266848254,SLICE_LOAD_LEVE,SLICE-1,369,500
2023-05-04 03:10:00,2.4073066726181493,SLICE_LOAD_LEVE,SLICE-1,385,500
2023-05-04 03:15:00,2.1035072652223996,SLICE_LOAD_LEVE,SLICE-1,336,500
2023-05-04 03:20:00,2.387745693824079,SLICE_LOAD_LEVE,SLICE-1,382,500
2023-05-04 03:25:00,2.482080827740608,SLICE_LOAD_LEVE,SLICE-1,397,500
2023-05-04 03:30:00,2.5151415928679497,SLICE_LOAD_LEVE,SLICE-1,402,500
2023-05-04 03:35:00,2.659604828980946,SLICE_LOAD_LEVE,SLICE-1,425,500
2023-05-04 03:40:00,2.490141593492967,SLICE_LOAD_LEVE,SLICE-1,398,500
2023-05-04 03:45:00,2.2237326033707587,SLICE_LOAD_LEVE,SLICE-1,355,500
2023-05-04 03:50:00,2.0986192141983198,SLICE_LOAD_LEVE,SLICE-1,335,500
2023-05-04 03:55:00,2.0270820435509935,SLICE_LOAD_LEVE,SLICE-1,324,500
2023-05-04 04:00:00,1.9523101888778058,SLICE_LOAD_LEVE,SLICE-1,312,500
2023-05-04 04:05:00,2.1975383032317395,SLICE_LOAD_LEVE,SLICE-1,351,500
2023-05-04 04:10:00,2.140160099515363,SLICE_LOAD_LEVE,SLICE-1,342,500
2023-05-04 04:15:00,2.3701622792924364,SLICE_LOAD_LEVE,SLICE-1,379,500
2023-05-04 04:20:00,2.3073221350526816,SLICE_LOAD_LEVE,SLICE-1,369,500
2023-05-04 04:25:00,1.9960941632619733,SLICE_LOAD_LEVE,SLICE-1,319,500
2023-05-04 04:30:00,2.1350775619127282,SLICE_LOAD_LEVE,SLICE-1,341,500
2023-05-04 04:35:00,2.069410084493526,SLICE_LOAD_LEVE,SLICE-1,331,500
2023-05-04 04:40:00,2.296235851448073,SLICE_LOAD_LEVE,SLICE-1,367,500
2023-05-04 04:45:00,2.043425767286423,SLICE_LOAD_LEVE,SLICE-1,326,500
2023-05-04 04:50:00,2.2617346287904043,SLICE_LOAD_LEVE,SLICE-1,361,500
2023-05-04 04:55:00,1.9031983659300928,SLICE_LOAD_LEVE,SLICE-1,304,500
2023-05-04 05:00:00,2.4390937999449256,SLICE_LOAD_LEVE,SLICE-1,390,500
2023-05-04 05:05:00,2.062945952741947,SLICE_LOAD_LEVE,SLICE-1,330,500
